gene_name	gene_id	mondo_disease_id	mondo_ancestor_id	ontology_id	ontology_ancestor_id
ACTG1	ENSG00000184009	MONDO_0013812	MONDO_0005071	MP_0004521	MP_0003631
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0006325	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0004529	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0011967	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0001967	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0004748	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0002409	MP_0004521	MP_0005377
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0005071	MP_0003054	MP_0003631
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0005071	MP_0004529	MP_0003631
ACTG1	ENSG00000184009	MONDO_0019497	MONDO_0005071	MP_0004521	MP_0003631
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0002081	MP_0004090	MP_0005369
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0002081	MP_0011395	MP_0005369
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0002081	MP_0004091	MP_0005369
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0011390	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0000486	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0010605	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0003923	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0002748	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0003920	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0001544	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0000266	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0010463	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0011395	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0021158	MP_0005385
ACTN2	ENSG00000077522	MONDO_0000591	MONDO_0004995	MP_0010418	MP_0005385
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0005306	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0030794	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0002932	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0004609	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0008069	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0003048	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0030793	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0010079	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0008149	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0004635	MP_0005390
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0009415	MP_0005369
ACVR1	ENSG00000115170	MONDO_0007606	MONDO_0002081	MP_0014167	MP_0005390
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001710	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0002230	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0005306	MP_0005371
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0011190	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0030794	MP_0005371
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001675	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0003886	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0002231	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001680	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001683	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001695	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001672	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0003988	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0011186	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0009593	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0030793	MP_0005371
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001698	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001698	MP_0005378
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0005030	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0003087	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0001730	MP_0005380
ACVR1	ENSG00000115170	MONDO_0005453	MONDO_0021147	MP_0004635	MP_0005371
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0000599	MP_0005378
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0000274	MP_0005378
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0001718	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0003984	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0003984	MP_0005378
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0000433	MP_0005378
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0003229	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0012494	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0012494	MP_0005382
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0001730	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0004076	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0021147	MP_0001719	MP_0005380
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000272	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0005592	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004787	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0010545	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000262	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000465	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000274	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0001914	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0006093	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0011022	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0003974	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0001614	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004783	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0005312	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000602	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0005329	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000260	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000266	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000298	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0002740	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0003229	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0012494	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000259	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0009577	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004068	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0001719	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004067	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0012253	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004175	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004938	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000291	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0004784	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0000231	MP_0005385
ACVRL1	ENSG00000139567	MONDO_0010880	MONDO_0004995	MP_0005590	MP_0005385
ACY1	ENSG00000243989	MONDO_0012368	MONDO_0005066	MP_0005344	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005066	MP_0005319	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005066	MP_0001575	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005066	MP_0005567	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005066	MP_0003806	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005066	MP_0005419	MP_0005376
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005046	MP_0002376	MP_0005387
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005046	MP_0005018	MP_0005387
ADA	ENSG00000196839	MONDO_0007064	MONDO_0005046	MP_0008126	MP_0005387
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0000274	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0009431	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0001265	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0002833	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0001263	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0005031	MP_0005380
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0012269	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0012099	MP_0005380
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0004545	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0002085	MP_0005380
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0010180	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0021147	MP_0001258	MP_0005378
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0000274	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010591	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010626	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010600	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002833	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0004067	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010402	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010579	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0004950	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0000285	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0008772	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010605	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0001634	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0031570	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002745	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002953	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0003567	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0004007	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010601	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0004564	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0031563	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010614	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0031569	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002624	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002748	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0031580	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0002747	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0001614	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010593	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0003711	MP_0005385
ADAM17	ENSG00000151694	MONDO_0005453	MONDO_0004995	MP_0010594	MP_0005385
ADAMTS13	ENSG00000160323	MONDO_0010122	MONDO_0005570	MP_0006298	MP_0005397
ADAMTS13	ENSG00000160323	MONDO_0010122	MONDO_0005570	MP_0002447	MP_0005397
ADAMTS13	ENSG00000160323	MONDO_0010122	MONDO_0005570	MP_0003179	MP_0005397
ADAMTS13	ENSG00000160323	MONDO_0010122	MONDO_0005570	MP_0005464	MP_0005397
ADAMTS13	ENSG00000160323	MONDO_0010122	MONDO_0005046	MP_0002412	MP_0005387
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0001262	MP_0005378
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0001265	MP_0005378
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0003984	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0003984	MP_0005378
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0013504	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0004258	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0004229	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0001722	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0001697	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0001697	MP_0005378
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0021147	MP_0003720	MP_0005380
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0002968	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0031226	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008721	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008591	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0005560	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008573	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008596	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008550	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0001764	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0005419	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005066	MP_0008614	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0005071	MP_0003720	MP_0003631
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0002968	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0013504	MP_0005384
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0031226	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0005621	MP_0005384
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008721	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008591	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0005560	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008573	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008596	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0001648	MP_0005384
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008550	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0001764	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0003887	MP_0005384
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0005419	MP_0005376
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008943	MP_0005384
ADAR	ENSG00000160710	MONDO_0009723	MONDO_0044970	MP_0008614	MP_0005376
ADAR	ENSG00000160710	MONDO_0700261	MONDO_0003900	MP_0013504	MP_0005384
ADAR	ENSG00000160710	MONDO_0700261	MONDO_0003900	MP_0005621	MP_0005384
ADAR	ENSG00000160710	MONDO_0700261	MONDO_0003900	MP_0001648	MP_0005384
ADAR	ENSG00000160710	MONDO_0700261	MONDO_0003900	MP_0003887	MP_0005384
ADAR	ENSG00000160710	MONDO_0700261	MONDO_0003900	MP_0008943	MP_0005384
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0002910	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0000861	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0002912	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0000832	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0001900	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0000862	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0002206	MP_0003631
ADCY1	ENSG00000164742	MONDO_0019497	MONDO_0005071	MP_0001908	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0002182	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0006009	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0009964	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0000788	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0003648	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0002762	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0004097	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0020560	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0002763	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0008030	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0009977	MP_0003631
ADGRG1	ENSG00000205336	MONDO_0011738	MONDO_0005071	MP_0000885	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0001967	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004586	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004404	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004532	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004529	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004748	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004527	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004398	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004491	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004577	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004737	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0000043	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004738	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0011967	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004431	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004582	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004362	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004434	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0002409	MP_0004521	MP_0005377
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0002857	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0003146	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004404	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004532	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004529	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004527	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004398	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0001496	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0003637	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004491	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004577	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004431	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004582	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0009142	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004362	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004434	MP_0003631
ADGRV1	ENSG00000164199	MONDO_0019497	MONDO_0005071	MP_0004521	MP_0003631
ADK	ENSG00000156110	MONDO_0100255	MONDO_0005066	MP_0003806	MP_0005376
ADK	ENSG00000156110	MONDO_0100255	MONDO_0005066	MP_0001764	MP_0005376
ADK	ENSG00000156110	MONDO_0100255	MONDO_0005066	MP_0001777	MP_0005376
ADNP	ENSG00000101126	MONDO_0014379	MONDO_0021147	MP_0000928	MP_0005380
ADNP	ENSG00000101126	MONDO_0014379	MONDO_0021147	MP_0002085	MP_0005380
ADNP	ENSG00000101126	MONDO_0014379	MONDO_0005071	MP_0000928	MP_0003631
ADSL	ENSG00000239900	MONDO_0007068	MONDO_0005066	MP_0013242	MP_0005376
AFF2	ENSG00000155966	MONDO_0019181	MONDO_0005071	MP_0003008	MP_0003631
AFF2	ENSG00000155966	MONDO_0019181	MONDO_0005071	MP_0002912	MP_0003631
AFF2	ENSG00000155966	MONDO_0019181	MONDO_0005071	MP_0002206	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0004098	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0009684	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0005404	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0014345	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000956	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0003354	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000890	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000920	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0004835	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0006099	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0003871	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0001053	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000937	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0002183	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0005405	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0008572	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000886	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0002882	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000939	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0000876	MP_0003631
AFG3L2	ENSG00000141385	MONDO_0033549	MONDO_0005071	MP_0008027	MP_0003631
AGA	ENSG00000038002	MONDO_0008830	MONDO_0021147	MP_0001260	MP_0005378
AGA	ENSG00000038002	MONDO_0008830	MONDO_0005066	MP_0009643	MP_0005376
